Country;"Sub ID 2";"Sub ID 4";"Sub ID 5";OS;#;Clicks;"UC (campaign)";Conv.;"ROI (confirmed)"
Singapore;6995787993800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995787994000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995787994000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;6995787994200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995787994200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;4;4;0;0
Singapore;6995787994400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995787994400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;6995787994600;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;6995787994800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;6995787995000;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;1;0;0
Singapore;6995787995200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995787995400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995787996000;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;6995787998400;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;6995787998400;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;1;0;0
Singapore;6995787998600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995787998600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995787998800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;2;0;0
Singapore;6995787999400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995788002200;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;6995788007400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;6995788007600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995788009800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;6995788009800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;{{campaign.id}};1641083631350576;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;{{campaign.id}};967965326099992;{{ad.name}};Android;0;1;1;0;0
;;;;;0;3816;3560;0;0
