Country,"Account ID","Campaign ID","Ad name",Currency,"Amount spent (USD)",Leads,"Cost per lead","Registrations completed","Cost per registration completed","CTR (all)","CPM (cost per 1,000 impressions)",Reach,Impressions,Frequency,"Reporting starts","Reporting ends"
SG,1002716982684382,120249062636550783,🇸🇬_SG_64_[WealthEastMoney],USD,8.96,,,,,0.88888889,19.91111111,446,450,1.00896861,2026-07-01,2026-07-16
SG,1002716982684382,120249062636540783,🇸🇬_SG_64_[WealthEastMoney],USD,2.97,1,2.97,,,0.55865922,16.59217877,176,179,1.01704545,2026-07-01,2026-07-16
SG,1002716982684382,120249062636230783,🇸🇬_SG_65_[WealthEastMoney],USD,1,,,,,0,13.51351351,71,74,1.04225352,2026-07-01,2026-07-16
SG,1002716982684382,120249062636650783,🇸🇬_SG_65_[WealthEastMoney],USD,1.98,,,,,0,18.5046729,105,107,1.01904762,2026-07-01,2026-07-16
SG,1002716982684382,120249062636550783,🇸🇬_SG_65_[WealthEastMoney],USD,0.91,,,,,0,13.38235294,68,68,1,2026-07-01,2026-07-16
SG,1002716982684382,120249062636240783,🇸🇬_SG_63_[WealthEastMoney],USD,9.7,3,3.23333333,,,1.22591944,16.98774081,552,571,1.03442029,2026-07-01,2026-07-16
SG,1002716982684382,120249100359240783,🇸🇬_SG_64_[WealthEastMoney],USD,6.12,,,,,1.53061224,31.2244898,194,196,1.01030928,2026-07-01,2026-07-16
SG,1002716982684382,120249100359240783,🇸🇬_SG_65_[WealthEastMoney],USD,1.85,,,,,2,37,49,50,1.02040816,2026-07-01,2026-07-16
SG,1002716982684382,120249100392860783,🇸🇬_SG_63_[WealthEastMoney],USD,4.2,2,2.1,1,4.2,3.33333333,46.66666667,87,90,1.03448276,2026-07-01,2026-07-16
SG,1002716982684382,120249100392920783,🇸🇬_SG_63_[WealthEastMoney],USD,5.37,1,5.37,1,5.37,1.86046512,24.97674419,210,215,1.02380952,2026-07-01,2026-07-16
SG,1002716982684382,120249100392760783,🇸🇬_SG_63_[WealthEastMoney],USD,0.02,,,,,0,3.33333333,6,6,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392910783,🇸🇬_SG_63_[WealthEastMoney],USD,2.15,1,2.15,,,1.58730159,34.12698413,61,63,1.03278689,2026-07-01,2026-07-16
SG,1002716982684382,120249100391990783,🇸🇬_SG_63_[WealthEastMoney],USD,0.37,,,,,0,24.66666667,15,15,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392820783,🇸🇬_SG_62_[WealthEastMoney],USD,0.24,,,,,0,21.81818182,10,11,1.1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392870783,🇸🇬_SG_64_[WealthEastMoney],USD,2.8,1,2.8,1,2.8,3.37078652,31.46067416,89,89,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392940783,🇸🇬_SG_65_[WealthEastMoney],USD,8.88,3,2.96,,,1.11111111,32.88888889,264,270,1.02272727,2026-07-01,2026-07-16
SG,1002716982684382,120249100392780783,🇸🇬_SG_64_[WealthEastMoney],USD,4.78,,,,,1.19047619,56.9047619,80,84,1.05,2026-07-01,2026-07-16
SG,1002716982684382,120249100392800783,🇸🇬_SG_64_[WealthEastMoney],USD,4.13,,,,,0,51.625,79,80,1.01265823,2026-07-01,2026-07-16
SG,1002716982684382,120249100392890783,🇸🇬_SG_64_[WealthEastMoney],USD,0.21,,,,,0,70,3,3,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392840783,🇸🇬_SG_63_[WealthEastMoney],USD,2.68,,,,,0,36.71232877,73,73,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392960783,🇸🇬_SG_64_[WealthEastMoney],USD,2.57,,,,,1.31578947,33.81578947,75,76,1.01333333,2026-07-01,2026-07-16
SG,1002716982684382,120249100392940783,🇸🇬_SG_64_[WealthEastMoney],USD,0.77,,,,,0,40.52631579,19,19,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392820783,🇸🇬_SG_63_[WealthEastMoney],USD,6.94,,,,,0.82644628,28.67768595,237,242,1.02109705,2026-07-01,2026-07-16
SG,1002716982684382,120249100392870783,🇸🇬_SG_62_[WealthEastMoney],USD,3.4,,,,,1.33333333,45.33333333,75,75,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100391990783,🇸🇬_SG_66_[WealthEastMoney],USD,6,,,,,0,33.89830508,173,177,1.02312139,2026-07-01,2026-07-16
SG,1002716982684382,120249100392760783,🇸🇬_SG_66_[WealthEastMoney],USD,5.13,,,,,1.5625,40.078125,127,128,1.00787402,2026-07-01,2026-07-16
SG,1002716982684382,120249100392820783,🇸🇬_SG_65_[WealthEastMoney],USD,0.05,,,,,0,4.54545455,10,11,1.1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392800783,🇸🇬_SG_65_[WealthEastMoney],USD,2.59,,,,,0.70921986,18.36879433,133,141,1.06015038,2026-07-01,2026-07-16
SG,1002716982684382,120249100392860783,🇸🇬_SG_65_[WealthEastMoney],USD,1.53,,,,,0,20.4,75,75,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392920783,🇸🇬_SG_65_[WealthEastMoney],USD,0.07,,,,,0,11.66666667,6,6,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100392000783,🇸🇬_SG_62_[WealthEastMoney],USD,7.18,1,7.18,,,5.49450549,78.9010989,89,91,1.02247191,2026-07-01,2026-07-16
SG,1002716982684382,120249100392000783,🇸🇬_SG_64_[WealthEastMoney],USD,1.65,,,,,1.61290323,26.61290323,61,62,1.01639344,2026-07-01,2026-07-16
SG,1002716982684382,120249100392780783,🇸🇬_SG_66_[WealthEastMoney],USD,3.64,,,,,1.61290323,58.70967742,61,62,1.01639344,2026-07-01,2026-07-16
SG,1002716982684382,120249100392910783,🇸🇬_SG_65_[WealthEastMoney],USD,2.57,1,2.57,1,2.57,2.91262136,24.95145631,99,103,1.04040404,2026-07-01,2026-07-16
SG,1002716982684382,120249100392890783,🇸🇬_SG_66_[WealthEastMoney],USD,7.1,,,,,0.48780488,34.63414634,203,205,1.00985222,2026-07-01,2026-07-16
SG,1002716982684382,120249100392840783,🇸🇬_SG_66_[WealthEastMoney],USD,3.78,,,,,0,45,82,84,1.02439024,2026-07-01,2026-07-16
SG,1002716982684382,120249100392960783,🇸🇬_SG_66_[WealthEastMoney],USD,3.04,,,,,4.34782609,44.05797101,66,69,1.04545455,2026-07-01,2026-07-16
SG,1002716982684382,120249100614720783,🇸🇬_SG_65_[WealthEastMoney],USD,2,,,,,1.98019802,19.8019802,99,101,1.02020202,2026-07-01,2026-07-16
SG,1002716982684382,120249100614720783,🇸🇬_SG_63_[WealthEastMoney],USD,2.14,,,,,2.63157895,18.77192982,112,114,1.01785714,2026-07-01,2026-07-16
SG,1002716982684382,120249100625070783,🇸🇬_SG_63_[WealthEastMoney],USD,6.46,,,,,1.38888889,44.86111111,141,144,1.0212766,2026-07-01,2026-07-16
SG,1002716982684382,120249100624860783,🇸🇬_SG_63_[WealthEastMoney],USD,3.33,,,,,0.92592593,30.83333333,108,108,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625180783,🇸🇬_SG_63_[WealthEastMoney],USD,0.29,,,,,0,36.25,8,8,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625220783,🇸🇬_SG_63_[WealthEastMoney],USD,7.3,1,7.3,,,1.86335404,45.34161491,156,161,1.03205128,2026-07-01,2026-07-16
SG,1002716982684382,120249100625210783,🇸🇬_SG_63_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625210783,🇸🇬_SG_65_[WealthEastMoney],USD,5.79,,,,,1.00334448,19.36454849,292,299,1.0239726,2026-07-01,2026-07-16
SG,1002716982684382,120249100624840783,🇸🇬_SG_62_[WealthEastMoney],USD,4.38,,,,,1.9138756,20.9569378,206,209,1.01456311,2026-07-01,2026-07-16
SG,1002716982684382,120249100625190783,🇸🇬_SG_65_[WealthEastMoney],USD,1.19,,,,,0,12.93478261,88,92,1.04545455,2026-07-01,2026-07-16
SG,1002716982684382,120249100625190783,🇸🇬_SG_64_[WealthEastMoney],USD,1.36,,,,,2.81690141,19.15492958,70,71,1.01428571,2026-07-01,2026-07-16
SG,1002716982684382,120249100625070783,🇸🇬_SG_65_[WealthEastMoney],USD,0.74,,,,,0,23.87096774,31,31,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100624830783,🇸🇬_SG_65_[WealthEastMoney],USD,4.28,,,,,0,33.4375,127,128,1.00787402,2026-07-01,2026-07-16
SG,1002716982684382,120249100625180783,🇸🇬_SG_65_[WealthEastMoney],USD,5.41,,,,,2.56410256,23.11965812,231,234,1.01298701,2026-07-01,2026-07-16
SG,1002716982684382,120249100624820783,🇸🇬_SG_65_[WealthEastMoney],USD,7.97,2,3.985,1,7.97,2.0661157,32.9338843,241,242,1.00414938,2026-07-01,2026-07-16
SG,1002716982684382,120249100624820783,🇸🇬_SG_64_[WealthEastMoney],USD,0.43,,,,,0,26.875,16,16,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100624850783,🇸🇬_SG_62_[WealthEastMoney],USD,2.53,,,,,1,25.3,100,100,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100624860783,🇸🇬_SG_66_[WealthEastMoney],USD,3.87,,,,,0,66.72413793,58,58,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625200783,🇸🇬_SG_66_[WealthEastMoney],USD,3.94,,,,,0,49.87341772,78,79,1.01282051,2026-07-01,2026-07-16
SG,1002716982684382,120249100625170783,🇸🇬_SG_66_[WealthEastMoney],USD,7.81,,,,,1.12359551,43.87640449,178,178,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625230783,🇸🇬_SG_62_[WealthEastMoney],USD,2.45,,,,,0.93457944,22.89719626,107,107,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625150783,🇸🇬_SG_64_[WealthEastMoney],USD,0.15,,,,,0,21.42857143,7,7,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100624830783,🇸🇬_SG_64_[WealthEastMoney],USD,0.86,,,,,3.7037037,31.85185185,26,27,1.03846154,2026-07-01,2026-07-16
SG,1002716982684382,120249100624850783,🇸🇬_SG_64_[WealthEastMoney],USD,1.39,,,,,4.44444444,30.88888889,44,45,1.02272727,2026-07-01,2026-07-16
SG,1002716982684382,120249100624840783,🇸🇬_SG_64_[WealthEastMoney],USD,0.08,,,,,0,11.42857143,7,7,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625200783,🇸🇬_SG_63_[WealthEastMoney],USD,1.89,,,,,1.69491525,32.03389831,59,59,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625170783,🇸🇬_SG_63_[WealthEastMoney],USD,1.35,,,,,0,48.21428571,28,28,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625230783,🇸🇬_SG_63_[WealthEastMoney],USD,0.91,,,,,2,18.2,50,50,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625220783,🇸🇬_SG_66_[WealthEastMoney],USD,1.28,,,,,0,38.78787879,33,33,1,2026-07-01,2026-07-16
SG,1002716982684382,120249100625150783,🇸🇬_SG_65_[WealthEastMoney],USD,8.56,,,,,1.88679245,40.37735849,210,212,1.00952381,2026-07-01,2026-07-16
SG,1532967001553418,120250024705880541,🇸🇬_SG_68_[WealthEastSlot],USD,0.39,,,,,0,13.92857143,28,28,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024705880541,🇸🇬_SG_66_[WealthEastMoney],USD,0.18,,,,,0,36,5,5,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024709880541,🇸🇬_SG_68_[WealthEastSlot],USD,0.63,,,,,0,16.15384615,37,39,1.05405405,2026-07-01,2026-07-16
SG,1532967001553418,120250024709880541,🇸🇬_SG_62_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024711100541,🇸🇬_SG_67_[WealthEastSlot],USD,0.57,,,,,0,17.8125,32,32,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024710830541,🇸🇬_SG_65_[WealthEastMoney],USD,0.17,,,,,0,42.5,4,4,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024711110541,🇸🇬_SG_65_[WealthEastMoney],USD,0.75,,,,,0,68.18181818,10,11,1.1,2026-07-01,2026-07-16
SG,1532967001553418,120250024711100541,🇸🇬_SG_66_[WealthEastMoney],USD,0.71,,,,,0,16.13636364,44,44,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024711110541,🇸🇬_SG_66_[WealthEastMoney],USD,0.02,,,,,0,20,1,1,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024711090541,🇸🇬_SG_63_[WealthEastMoney],USD,0.01,,,,,0,5,2,2,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024711110541,🇸🇬_SG_63_[WealthEastMoney],USD,0.76,,,,,0,20.54054054,37,37,1,2026-07-01,2026-07-16
SG,1532967001553418,120250024711090541,🇸🇬_SG_68_[WealthEastSlot],USD,0.63,,,,,0,18,34,35,1.02941176,2026-07-01,2026-07-16
SG,1532967001553418,120250024710830541,🇸🇬_SG_38_[WealthEastSlot],USD,0.78,,,,,0,20,38,39,1.02631579,2026-07-01,2026-07-16
SG,1532967001553418,120250024711090541,🇸🇬_SG_62_[WealthEastMoney],USD,0.04,,,,,0,13.33333333,3,3,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072782030702,🇸🇬_SG_64_[WealthEastMoney],USD,0.08,,,,,0,16,5,5,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072782030702,🇸🇬_SG_62_[WealthEastMoney],USD,0.1,,,,,0,25,4,4,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072782030702,🇸🇬_SG_67_[WealthEastSlot],USD,1.73,,,,,3.07692308,26.61538462,65,65,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072785940702,🇸🇬_SG_68_[WealthEastSlot],USD,0.16,,,,,0,20,8,8,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072785940702,🇸🇬_SG_62_[WealthEastMoney],USD,0.84,,,,,0,22.10526316,36,38,1.05555556,2026-07-01,2026-07-16
SG,2196857937748455,120251072785940702,🇸🇬_SG_66_[WealthEastMoney],USD,0.02,,,,,0,20,1,1,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072785940702,🇸🇬_SG_63_[WealthEastMoney],USD,0.02,,,,,0,2.5,8,8,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787580702,🇸🇬_SG_67_[WealthEastSlot],USD,0,,,,,0,0,2,2,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787680702,🇸🇬_SG_38_[WealthEastSlot],USD,0.61,,,,,10,61,9,10,1.11111111,2026-07-01,2026-07-16
SG,2196857937748455,120251072787570702,🇸🇬_SG_38_[WealthEastSlot],USD,0.4,,,,,0,26.66666667,15,15,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787310702,🇸🇬_SG_65_[WealthEastMoney],USD,0.53,,,,,0,21.2,25,25,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787680702,🇸🇬_SG_65_[WealthEastMoney],USD,0.12,,,,,0,10,12,12,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787580702,🇸🇬_SG_65_[WealthEastMoney],USD,0.07,,,,,0,23.33333333,3,3,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787310702,🇸🇬_SG_38_[WealthEastSlot],USD,0.16,,,,,0,53.33333333,3,3,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787580702,🇸🇬_SG_68_[WealthEastSlot],USD,0.84,,,,,0,20,42,42,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787310702,🇸🇬_SG_64_[WealthEastMoney],USD,0.04,,,,,0,6.66666667,6,6,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787680702,🇸🇬_SG_68_[WealthEastSlot],USD,0.45,,,,,0,18,25,25,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787680702,🇸🇬_SG_64_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787300702,🇸🇬_SG_68_[WealthEastSlot],USD,0.02,,,,,0,6.66666667,3,3,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787680702,🇸🇬_SG_62_[WealthEastMoney],USD,0.63,,,,,3.57142857,22.5,28,28,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787570702,🇸🇬_SG_62_[WealthEastMoney],USD,0.17,,,,,7.14285714,12.14285714,14,14,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787300702,🇸🇬_SG_66_[WealthEastMoney],USD,0.26,,,,,0,9.62962963,27,27,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787570702,🇸🇬_SG_66_[WealthEastMoney],USD,0.02,,,,,0,10,2,2,1,2026-07-01,2026-07-16
SG,2196857937748455,120251072787300702,🇸🇬_SG_38_[WealthEastSlot],USD,0.2,,,,,0,13.33333333,14,15,1.07142857,2026-07-01,2026-07-16
SG,3039536919569691,120251074432650414,🇸🇬_SG_63_[WealthEastMoney],USD,0.05,,,,,0,50,1,1,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074432650414,🇸🇬_SG_64_[WealthEastMoney],USD,0.05,,,,,0,25,2,2,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074432650414,🇸🇬_SG_65_[WealthEastMoney],USD,0.87,,,,,0,18.5106383,45,47,1.04444444,2026-07-01,2026-07-16
SG,3039536919569691,120251074432650414,🇸🇬_SG_67_[WealthEastSlot],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074435430414,🇸🇬_SG_64_[WealthEastMoney],USD,0.05,,,,,0,5,10,10,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074435430414,🇸🇬_SG_68_[WealthEastSlot],USD,0.1,,,,,0,7.14285714,14,14,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074435430414,🇸🇬_SG_67_[WealthEastSlot],USD,0.2,,,,,0,22.22222222,9,9,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436950414,🇸🇬_SG_68_[WealthEastSlot],USD,0.04,,,,,0,8,5,5,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436960414,🇸🇬_SG_67_[WealthEastSlot],USD,0.47,,,,,0,20.43478261,23,23,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436970414,🇸🇬_SG_67_[WealthEastSlot],USD,0.46,,,,,0,14.375,32,32,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436950414,🇸🇬_SG_65_[WealthEastMoney],USD,1.23,,,,,2.56410256,31.53846154,39,39,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436970414,🇸🇬_SG_65_[WealthEastMoney],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436980414,🇸🇬_SG_65_[WealthEastMoney],USD,0.65,,,,,0,18.57142857,34,35,1.02941176,2026-07-01,2026-07-16
SG,3039536919569691,120251074436970414,🇸🇬_SG_66_[WealthEastMoney],USD,0.02,,,,,0,10,2,2,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436960414,🇸🇬_SG_66_[WealthEastMoney],USD,0.18,,,,,5.55555556,10,18,18,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436960414,🇸🇬_SG_65_[WealthEastMoney],USD,0.78,,,,,0,24.375,31,32,1.03225806,2026-07-01,2026-07-16
SG,3039536919569691,120251074436940414,🇸🇬_SG_68_[WealthEastSlot],USD,0.4,,,,,0,20,20,20,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436950414,🇸🇬_SG_67_[WealthEastSlot],USD,0.12,,,,,0,30,4,4,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436970414,🇸🇬_SG_68_[WealthEastSlot],USD,0.13,,,,,5.88235294,7.64705882,17,17,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436940414,🇸🇬_SG_64_[WealthEastMoney],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436970414,🇸🇬_SG_38_[WealthEastSlot],USD,0.03,,,,,0,4.28571429,7,7,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436940414,🇸🇬_SG_38_[WealthEastSlot],USD,0.15,,,,,0,13.63636364,11,11,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436980414,🇸🇬_SG_38_[WealthEastSlot],USD,0.21,,,,,0,11.66666667,17,18,1.05882353,2026-07-01,2026-07-16
SG,3039536919569691,120251074436950414,🇸🇬_SG_64_[WealthEastMoney],USD,0.05,,,,,0,8.33333333,6,6,1,2026-07-01,2026-07-16
SG,3039536919569691,120251074436940414,🇸🇬_SG_67_[WealthEastSlot],USD,0.04,,,,,0,5.71428571,7,7,1,2026-07-01,2026-07-16
SG,2196857937748455,120251098641790702,🇸🇬_SG_62_[WealthEastMoney],USD,13.45,,,,,0.83916084,18.81118881,711,715,1.00562588,2026-07-01,2026-07-16
SG,2196857937748455,120251098641790702,🇸🇬_SG_64_[WealthEastMoney],USD,0.45,,,,,0,13.23529412,34,34,1,2026-07-01,2026-07-16
SG,2196857937748455,120251099098640702,🇸🇬_SG_63_[WealthEastMoney],USD,0.15,,,,,0,6.25,24,24,1,2026-07-01,2026-07-16
SG,2196857937748455,120251099098700702,🇸🇬_SG_62_[WealthEastMoney],USD,4.58,2,2.29,,,1.42857143,16.35714286,278,280,1.00719424,2026-07-01,2026-07-16
SG,2196857937748455,120251099098720702,🇸🇬_SG_62_[WealthEastMoney],USD,10.91,,,,,0.44313146,16.11521418,661,677,1.02420575,2026-07-01,2026-07-16
SG,2196857937748455,120251099098640702,🇸🇬_SG_65_[WealthEastMoney],USD,11.72,1,11.72,,,1.11386139,14.5049505,795,808,1.0163522,2026-07-01,2026-07-16
SG,2196857937748455,120251099098790702,🇸🇬_SG_65_[WealthEastMoney],USD,12.4,1,12.4,,,0.89974293,15.93830334,770,778,1.01038961,2026-07-01,2026-07-16
SG,2196857937748455,120251099098670702,🇸🇬_SG_65_[WealthEastMoney],USD,7.29,2,3.645,,,0.95602294,13.93881453,509,523,1.02750491,2026-07-01,2026-07-16
SG,2196857937748455,120251099098690702,🇸🇬_SG_65_[WealthEastMoney],USD,2.73,,,,,0.62893082,17.16981132,159,159,1,2026-07-01,2026-07-16
SG,2196857937748455,120251099098680702,🇸🇬_SG_65_[WealthEastMoney],USD,1.67,,,,,0,15.9047619,103,105,1.01941748,2026-07-01,2026-07-16
SG,2196857937748455,120251099098700702,🇸🇬_SG_65_[WealthEastMoney],USD,7.48,,,,,0.55555556,13.85185185,540,540,1,2026-07-01,2026-07-16
SG,2196857937748455,120251099098710702,🇸🇬_SG_65_[WealthEastMoney],USD,5.33,,,,,0.5952381,15.86309524,326,336,1.03067485,2026-07-01,2026-07-16
SG,2196857937748455,120251099098700702,🇸🇬_SG_63_[WealthEastMoney],USD,0.64,,,,,0,25.6,24,25,1.04166667,2026-07-01,2026-07-16
SG,2196857937748455,120251099098720702,🇸🇬_SG_63_[WealthEastMoney],USD,0.5,,,,,0,13.88888889,35,36,1.02857143,2026-07-01,2026-07-16
SG,2196857937748455,120251099098710702,🇸🇬_SG_64_[WealthEastMoney],USD,7.44,,,,,0,23.03405573,316,323,1.0221519,2026-07-01,2026-07-16
SG,2196857937748455,120251099098790702,🇸🇬_SG_64_[WealthEastMoney],USD,0.36,,,,,0,14.4,24,25,1.04166667,2026-07-01,2026-07-16
SG,2196857937748455,120251099098660702,🇸🇬_SG_64_[WealthEastMoney],USD,6.02,1,6.02,,,0.8908686,13.40757238,433,449,1.0369515,2026-07-01,2026-07-16
SG,2196857937748455,120251099098690702,🇸🇬_SG_64_[WealthEastMoney],USD,0.12,,,,,0,9.23076923,13,13,1,2026-07-01,2026-07-16
SG,2196857937748455,120251099098680702,🇸🇬_SG_64_[WealthEastMoney],USD,11.03,,,,,0.52447552,19.28321678,572,572,1,2026-07-01,2026-07-16
SG,2196857937748455,120251099098660702,🇸🇬_SG_66_[WealthEastMoney],USD,2.3,,,,,0.8,18.4,125,125,1,2026-07-01,2026-07-16
SG,2196857937748455,120251099098690702,🇸🇬_SG_66_[WealthEastMoney],USD,4.3,,,1,4.3,1.26984127,13.65079365,309,315,1.01941748,2026-07-01,2026-07-16
SG,4006504742992585,120252762670960230,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.08,2,2.04,2,2.04,1.8018018,12.25225225,317,333,1.05047319,2026-07-01,2026-07-16
SG,4006504742992585,120252762670960230,"🇸🇬 SG_50 [WealthEastMoney]",USD,2.4,,,,,0,18.75,125,128,1.024,2026-07-01,2026-07-16
SG,4006504742992585,120252763041780230,"🇸🇬 SG_50 [WealthEastMoney]",USD,8.67,,,,,0.93240093,20.20979021,425,429,1.00941176,2026-07-01,2026-07-16
SG,4006504742992585,120252763041780230,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.84,,,,,0,19.09090909,44,44,1,2026-07-01,2026-07-16
SG,4006504742992585,120252763075150230,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.24,,,,,0.85470085,18.11965812,227,234,1.030837,2026-07-01,2026-07-16
SG,4006504742992585,120252763074840230,"🇸🇬 SG_50 [WealthEastMoney]",USD,6.73,1,6.73,,,1.01265823,17.03797468,392,395,1.00765306,2026-07-01,2026-07-16
SG,4006504742992585,120252763075150230,"🇸🇬 SG_50 [WealthEastMoney]",USD,2.77,,,,,1.09289617,15.13661202,183,183,1,2026-07-01,2026-07-16
SG,4006504742992585,120252763075160230,"🇸🇬 SG_50 [WealthEastMoney]",USD,5.96,,,,,0.53285968,10.58614565,544,563,1.03492647,2026-07-01,2026-07-16
SG,4006504742992585,120252763074830230,"🇸🇬 SG_50 [WealthEastMoney]",USD,2.25,,,,,1.59574468,11.96808511,188,188,1,2026-07-01,2026-07-16
SG,4006504742992585,120252763074840230,"🇸🇬 SG_51 [WealthEastMoney]",USD,1.08,,,,,0,10.38461538,101,104,1.02970297,2026-07-01,2026-07-16
SG,4006504742992585,120252763074830230,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.11,,,,,0.94339623,14.66981132,208,212,1.01923077,2026-07-01,2026-07-16
SG,4006504742992585,120252763075160230,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.82,,,,,2.5,20.5,40,40,1,2026-07-01,2026-07-16
SG,4006504742992585,120252763075170230,"🇸🇬 SG_50 [WealthEastMoney]",USD,2.97,,,,,0.6097561,18.1097561,163,164,1.00613497,2026-07-01,2026-07-16
